,Year,PADK,CYAZ,KACV,PAHO,KLGB,KNUC,KNTD,KNZY,PACD,PANT,KMRY,KLAX,KAST,KSAN,KNSI,KSFO,KSIT,PYAK,KOAK,KOTH,PADQ,KVBG
0,1950,89.30645161290323,,53.998254609909836,51.31904012588514,39.9125231627779,,53.03806935568103,47.58953168044077,84.66666666666666,59.48373542965574,43.79865211230047,41.592708050962315,53.50673915834453,46.79281405717283,58.845162630169874,21.161290322580648,68.25268817204301,68.30509623204121,27.322580645161292,38.62136921683843,68.63978494623656,
1,1951,89.83648046157882,,64.02382194562969,56.65501515866616,32.690267905959544,,42.54253101019479,37.061941278777574,82.72089070829536,56.435966054589755,56.3558410789138,32.57883456168449,59.95810521476991,35.53334954206563,56.7278949169105,31.69441994955191,73.28716116565174,78.00306705257312,36.71220455275487,44.191611337659424,66.80395767793155,
2,1952,92.19740202419231,,58.83174438421814,50.164902933086594,26.618323191345503,,41.1402085953366,33.4143284432417,74.38494414517773,61.01831884754326,38.661349769905904,30.360311440918196,58.37541836991427,28.677442440600338,36.25139785601917,21.525693329933556,79.17167773531627,74.06134531020219,26.868720433902844,46.7979534969227,58.34343499715417,
3,1953,89.58483622002541,,53.102297658943506,45.18742994727884,24.77440526034987,,33.010480957048856,33.216604206826446,77.31756059893209,63.46493623662119,41.33667325376578,30.221182129135485,57.08329375656765,30.649065288900964,33.64909339801553,28.300783708177697,76.62274794539856,65.5605211672768,27.071296169540982,50.09776886075858,57.81978413926824,
4,1954,88.12761802438911,,54.99001682147298,54.952840817640435,34.85628282988661,,44.2641949449396,42.91848140658017,,66.19204578383076,35.267654475446236,37.392372059180204,51.124763280710695,39.94483960801644,38.171676126600545,21.902578804362204,71.66090254668023,61.86443641400499,24.793727189739872,46.42448118349908,64.26951165241954,
5,1955,91.35024914765276,,53.475247592894654,58.40151539732369,32.508962062850344,,43.99558670557533,40.29465769527716,,68.1573787762451,42.99142008477552,35.90561981331136,56.88604026862471,34.95825131481501,,20.286888831454974,73.52140397759392,81.30470176125603,24.726105277159824,44.76330701484785,63.82283880638805,
6,1956,90.83175947270331,,51.022672826541125,61.23901787735307,27.53233440205893,,43.013284641065844,31.54797632249038,90.17556507386084,64.3844127840071,42.81658854255348,30.79934904102019,57.284957124710594,29.519797357239575,,23.172129616659664,75.66395047223418,77.51984903691404,26.23679380905828,44.4650793164174,66.67842911156195,
7,1957,93.85599825531804,,53.64154073104514,49.156661133577316,27.585900623712508,,28.640331615281116,39.82544069044771,86.44648722063307,60.05701754385965,40.48149391886951,26.42110493917226,54.93728413749392,33.31680144017525,,24.44993636044896,72.17128597531044,74.26935920418995,27.96190845343388,42.02257114233237,64.76238003411916,
8,1958,88.15009515722083,,57.50908848320561,65.1723851277199,28.17355041186817,,36.85246899326846,35.20643155970853,84.71663697980252,62.01737172952769,41.535589459294684,30.545206540732902,55.90962545874925,30.641161524288766,39.04744566024162,25.89065811843684,72.50891542218775,79.79851179514955,32.97216027792775,42.17065543766006,65.27416915780834,42.95080319833432
9,1959,90.43290888772697,,48.29424301456514,53.04343065885537,29.70350366792883,,35.53563123528831,37.715719063545144,86.71782256006884,75.35748287472425,34.4017649111693,32.41505552139111,58.5336260445109,36.179422659980986,40.00390098427212,18.427320568760912,73.92613287523685,73.38039418264434,22.187024100975382,48.78649576362316,56.73539276200796,45.83861052464822
10,1960,92.0916926518232,47.16172575322399,60.694086303012455,57.33904873036774,24.574942882949898,53.198885110777816,34.26941802575781,31.376997398736528,84.77190513612467,67.2837822126022,40.85740653552499,26.278530296577344,53.79516458829031,28.40107233199766,30.50619808099169,17.708021817337045,82.41729658998345,81.61094872731701,27.731478249110694,44.238445272734396,61.157264473580895,46.40592234709695
11,1961,93.70200855512448,45.520472754636806,55.82330735771687,59.301022373379645,32.940940572934814,,47.21584582161508,43.31074107575776,86.97188822457076,56.70245824201199,37.820823487401334,34.885066075319514,55.68912666281087,39.6099441273218,43.496083741055585,23.370937580367006,73.84911474837921,75.10048651026815,28.170197314693105,52.15674043232322,55.90179224922139,49.59329998042302
12,1962,85.17719223091999,51.14829954938544,58.392648957891026,56.69168293353518,36.30398030572507,,46.81141788736024,43.31891099854423,83.63761784663424,71.7163533269728,50.27242462424856,38.42083787623484,62.079213430632805,40.235818951429174,43.77008893267214,26.620642797461507,82.57685259934135,76.97045872344064,32.31186951586405,50.455169125904554,57.818796121876574,58.71490867469491
13,1963,92.64862983259434,53.1353826718602,57.06896953724471,55.78024842075568,34.71210898098417,58.764776391105634,41.368030648799355,44.202215011092605,89.36792975733779,69.13586688877639,40.709430841341785,35.708965558291275,56.7856913715825,40.065166518736085,41.80709382039602,21.462447193759573,77.62904892284084,76.18875192604006,28.333334605563,48.79436820599669,58.37408111520392,49.78197344212934
14,1964,90.24553628127546,54.60103947831544,54.73112075912618,52.15273811790089,30.708755694938368,68.51196606353398,39.52783828193664,42.898265912029444,85.5234849010903,69.61133596636846,42.71074651872184,33.269656331624574,61.6436547689063,37.542506860947846,41.237487408610406,25.830866140972667,79.17185922296905,69.38590811907002,28.520668502553264,52.887710499794295,55.57766139042324,50.58143439004135
15,1965,93.31317893010863,49.225426335802524,60.21610222235519,67.19699009620429,35.35635393056799,65.91097138691453,47.98032952238226,46.66422530479754,,,45.82622014001394,40.48018874720085,60.73076113275081,42.948222219026405,44.776430553772826,26.0788940023648,,82.0524901694514,31.494212013490106,49.226769930583316,63.35693220496021,52.327461064636
