,Year,PADK,CYAZ,KACV,PAHO,KLGB,KNUC,KNTD,KNZY,PACD,PANT,KMRY,KLAX,KAST,KSAN,KNSI,KSFO,KSIT,PYAK,KOAK,KOTH,PADQ,KVBG
0,1950,80.83333333333333,,46.55172413793103,63.333333333333336,47.5,,56.30252100840336,45.0,83.33333333333333,57.983193277310924,38.333333333333336,47.5,44.91525423728814,44.166666666666664,63.30275229357798,21.666666666666668,73.33333333333333,79.83193277310924,27.5,50.42016806722689,72.5,
1,1951,86.66666666666667,,78.15126050420169,66.07142857142857,29.661016949152543,,38.983050847457626,41.666666666666664,74.35897435897436,62.13592233009709,50.833333333333336,37.735849056603776,66.36363636363636,40.51724137931034,51.37614678899082,34.18803418803419,64.1025641025641,78.0701754385965,41.73913043478261,64.40677966101696,59.64912280701754,
2,1952,83.05084745762711,,65.21739130434783,55.357142857142854,17.647058823529413,,25.210084033613445,20.0,80.83333333333333,69.29824561403508,27.35042735042735,20.869565217391305,42.857142857142854,17.094017094017094,19.29824561403509,14.035087719298245,84.48275862068965,76.72413793103448,16.52173913043478,47.706422018348626,57.52212389380531,
3,1953,84.87394957983193,,63.1578947368421,55.55555555555556,26.495726495726494,,35.833333333333336,35.59322033898305,81.19658119658119,70.37037037037037,52.54237288135593,42.241379310344826,41.228070175438596,33.04347826086956,39.83050847457627,33.05084745762712,84.21052631578948,63.24786324786325,38.73873873873874,31.818181818181817,55.55555555555556,
4,1954,82.05128205128206,,40.0,48.62385321100918,22.88135593220339,,27.35042735042735,26.271186440677965,,55.172413793103445,29.41176470588235,23.68421052631579,47.863247863247864,21.666666666666668,27.586206896551722,16.10169491525424,57.89473684210526,53.211009174311926,21.008403361344538,43.36283185840708,53.63636363636363,
5,1955,92.5,,42.34234234234234,56.25,27.35042735042735,,40.33613445378151,37.93103448275862,92.5925925925926,62.72727272727273,29.661016949152543,26.495726495726494,48.717948717948715,32.20338983050848,47.36842105263158,17.391304347826086,69.82758620689656,73.91304347826087,21.008403361344538,34.18803418803419,55.357142857142854,
6,1956,81.89655172413794,,42.34234234234234,52.42718446601942,11.206896551724139,,19.82758620689655,16.379310344827587,85.98130841121495,60.78431372549019,17.54385964912281,12.389380530973451,56.19047619047619,13.333333333333334,,16.10169491525424,67.85714285714286,70.94017094017094,17.24137931034483,47.27272727272727,52.293577981651374,
7,1957,86.44067796610169,,48.24561403508772,62.5,24.299065420560748,,22.413793103448278,28.695652173913043,78.0952380952381,54.3859649122807,27.586206896551722,25.217391304347824,35.84905660377358,24.107142857142858,15.044247787610619,26.271186440677965,76.6355140186916,87.96296296296296,31.35593220338983,39.62264150943396,78.37837837837837,
8,1958,86.44067796610169,,21.238938053097346,60.57692307692308,20.0,,26.724137931034484,23.275862068965516,65.76576576576576,70.37037037037037,14.912280701754385,17.24137931034483,41.44144144144144,21.367521367521366,19.491525423728813,7.017543859649122,66.3716814159292,68.26923076923077,10.0,29.702970297029704,36.44859813084112,26.956521739130434
9,1959,89.16666666666667,,47.524752475247524,53.63636363636363,35.39823008849557,,40.35087719298246,35.8974358974359,79.66101694915254,74.07407407407408,33.92857142857143,45.6140350877193,67.32673267326733,33.898305084745765,44.91525423728814,17.699115044247787,75.23809523809524,72.11538461538461,23.853211009174313,56.074766355140184,46.95652173913044,53.097345132743364
10,1960,93.10344827586206,37.28813559322034,63.96396396396396,69.64285714285714,16.10169491525424,45.833333333333336,25.423728813559322,14.52991452991453,84.34782608695652,66.05504587155963,38.59649122807018,19.65811965811966,34.25925925925926,14.285714285714286,29.166666666666668,20.869565217391305,83.33333333333333,90.43478260869566,30.97345132743363,37.96296296296296,53.153153153153156,42.241379310344826
11,1961,91.66666666666667,39.473684210526315,32.72727272727273,63.46153846153846,37.16814159292036,65.82278481012658,44.067796610169495,38.392857142857146,78.26086956521739,44.14414414414414,29.166666666666668,35.39823008849557,50.476190476190474,35.65217391304348,40.17094017094017,14.782608695652174,58.490566037735846,78.50467289719626,18.26086956521739,33.980582524271846,41.5929203539823,44.53781512605042
12,1962,74.33628318584071,39.6551724137931,72.03389830508475,55.88235294117647,32.47863247863248,,51.282051282051285,39.31623931623932,82.05128205128206,75.67567567567568,61.53846153846154,36.8421052631579,50.0,35.3448275862069,44.067796610169495,34.78260869565217,82.6086956521739,77.77777777777777,41.37931034482759,53.7037037037037,55.670103092783506,72.17391304347827
13,1963,98.31932773109244,46.42857142857143,60.176991150442475,75.43859649122807,25.423728813559322,35.96491228070175,23.47826086956522,33.6283185840708,91.52542372881356,77.96610169491525,17.307692307692307,25.423728813559322,35.18518518518518,30.088495575221238,24.56140350877193,12.844036697247706,89.65517241379311,83.89830508474576,19.047619047619047,46.017699115044245,76.10619469026548,37.5
