	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.5653831049210704	-0.6779937858625691	0.0007312163174333811	0.5400710406331315
1	CYAZ	0.15721115660023047	0.23343029958503328	0.21443570379854573	-0.17735718090056984
2	KACV	-0.27554745142502923	-0.46020362291929084	0.010499677676310555	-0.12743711272835273
3	PAHO	-0.458232301267916	-0.7426992191148073	2.6052896438762442e-06	0.2985650188070249
4	KLGB	-0.06779935403364219	-0.20380076774266342	0.2800449093839293	0.04524462798983071
5	KNUC	0.09347705630493545	0.13543820853687918	0.5185991617058519	-0.07556960360449334
6	KNTD	-0.014261110122492761	-0.023697490625957215	0.9010789683183927	-0.0038261648119980824
7	KNZY	-0.1335319960599015	-0.26819967218186447	0.1518641346238601	0.2196020133330268
8	PACD	-0.4562201777462073	-0.499963460210969	0.004903567310131137	0.05023282785783939
9	PANT	-0.12758330472904822	-0.19586761025136246	0.29958849319692676	-0.23465835114270067
10	KMRY	-0.09645707416172947	-0.21872984000952211	0.24553838014006873	-0.345229300016677
11	KLAX	-0.03932083882480856	-0.09202026573656281	0.6286501494863319	-0.20041264417653604
12	KAST	-0.29959171671370854	-0.5064023609475581	0.004297739786250506	-0.15683254587253703
13	KSAN	-0.06392298272397126	-0.1449795309461096	0.4530294100965685	0.02303068310658177
14	KNSI	-0.0720920228576532	-0.12882260953933775	0.6472696918022401	-0.0912174661816904
15	KSFO	-0.17311530595454097	-0.4630626988886551	0.009969023236542687	-0.17214626023993923
16	KSIT	-0.988584388810553	-0.808670160765184	6.41700468162287e-08	0.13068403574005943
17	PYAK	-0.8776730293896212	-0.7312375979174432	4.4333900563463485e-06	0.04162893283050925
18	KOAK	-0.1483342710779993	-0.34298130632615365	0.06352534200314741	-0.1346675321574479
19	KOTH	-0.2846723892442825	-0.35194188803746684	0.08447123711714523	-0.035084437383561776
20	PADQ	-0.28378219182096465	-0.3874257449985101	0.034408218400722	0.24518770754890262
21	KVBG	-0.16473445259815037	-0.2269945340891107	0.28611666019078097	-0.24382065726999297
