	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.032466415603289216	0.08186516007119807	0.667148988717497	-0.0641507165343653
1	CYAZ	0.19895346088501933	0.32110871716808576	0.15580757981044493	0.14419421911010097
2	KACV	-0.05810570305822295	-0.09811660824570068	0.6059808125545889	-0.3104022474572376
3	PAHO	0.03337404087517567	0.0809657489982886	0.6706008422551657	-0.14871986257066683
4	KLGB	-0.10413689610695452	-0.19407110453625145	0.304130733832239	-0.31113982828108744
5	KNUC	-0.2567344285436205	-0.2129050343793626	0.38150621167947263	-0.4497481173678661
6	KNTD	0.21761543544710318	0.25496848114327364	0.17390014205125295	-0.3788598891170337
7	KNZY	0.24309829636730745	0.3777933784185333	0.0395594075041149	-0.1574837255732819
8	PACD	0.08599841669977155	0.1349837635515103	0.5294344346459989	-0.14760001313297438
9	PANT	0.13324663086251082	0.2557993633820433	0.2630594295296999	-0.043766002313119945
10	KMRY	-0.14062142232419497	-0.21117004496162503	0.27149679661153675	-0.418760512785816
11	KLAX	0.11162678569268858	0.18732052664810675	0.32158272953153544	-0.28027631414162185
12	KAST	-0.00828213637738959	-0.014617570087626236	0.938889553356056	-0.19816629459026822
13	KSAN	0.2770255897429989	0.45278196552369004	0.011989020341715145	-0.2032166800129817
14	KNSI	-0.14364218734510018	-0.2055133637807887	0.3138470670148804	-0.3503001598532974
15	KSFO	-0.0538844156827978	-0.14531589913879478	0.4435642760544216	-0.04605804901377164
16	KSIT	0.23219066353996204	0.3975172265532903	0.08262793183205228	-0.2709475228254557
17	PYAK	-0.1037130291401102	-0.10583619508460033	0.5777842797093635	-0.17168388283540698
18	KOAK	0.008223504776171963	0.019482203514778	0.9186108651338559	-0.011695892700716208
19	KOTH	-0.007752550347743598	-0.019138871645483696	0.9200405839397569	-0.4202810473389387
20	PADQ	-0.007767693079858204	-0.011569567988262197	0.9516153554935212	-0.26446484688907684
21	KVBG	-0.03619189103243901	-0.03916516069603236	0.8591765457202045	-0.4917079296917489
