	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.340791438088054	-0.45924516427528755	0.03623470901468026	0.6740404486818018
1	CYAZ	0.07770430006694733	0.07627014562483067	0.6887276311757973	-0.40412347650428904
2	KACV	0.1200213094724189	0.10068310152750741	0.5965419434128839	-0.5932384323882834
3	PAHO	-0.24711351782658478	-0.41857875693917035	0.0213304931540595	-0.010178605256765618
4	KLGB	-0.25766719625749074	-0.2891601922201334	0.12118514025519253	-0.0539103713812364
5	KNUC	-0.5224240305828443	-0.3391235412367952	0.08354856487902257	-0.17553314255709898
6	KNTD	-0.4667579806431003	-0.3717375196776244	0.043102701312133306	-0.19213216340479833
7	KNZY	-0.03817226871396185	-0.028850793762116543	0.8797083626077737	-0.09535428470611713
8	PACD	-0.021905656663267797	-0.02471369302874215	0.8968589621228813	-0.2814364905846405
9	PANT	0.24992705327067766	0.260990839153225	0.16360613596933932	-0.25251426311376246
10	KMRY	-0.07971342012045372	-0.07198449063307623	0.7054209758744955	-0.6836220308549721
11	KLAX	-0.23677473614132558	-0.22960117456078008	0.22226492767814468	-0.16471128682259534
12	KAST	0.08324193146931659	0.07714978009953953	0.6853186574774033	-0.5993492319381004
13	KSAN	-0.09744208487520083	-0.09747288444577171	0.608358124558482	-0.14942607706165587
14	KNSI	-0.4806021749440418	-0.36556960761897656	0.1490251117923287	-0.15831226084077363
15	KSFO	0.027042702286425864	0.03222287845439117	0.8657681843285399	-0.5191556948738343
16	KSIT	-0.410655851738615	-0.31124201613698627	0.09409487566086729	0.09161374125107868
17	PYAK	0.12832671039612822	0.10127420886797621	0.5943770115682379	-0.12130299068529482
18	KOAK	-0.10967805559360476	-0.10926272901442416	0.5654586814457989	-0.4876586492857553
19	KOTH	-0.32739838766955776	-0.24495613742076444	0.20899412817605562	-0.5677237866871083
20	PADQ	-0.3358724810467325	-0.2793846359110905	0.13486563704832039	0.07590109880325095
21	KVBG	-0.4236974928421771	-0.28761263040886376	0.12327957343322037	-0.26562916880687326
