	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.880567889912765	-0.6328285792702165	0.0015734351218802786	0.316285972601518
1	CYAZ	0.13004778912211348	0.09483205051958085	0.6181516858292158	0.10692147184631305
2	KACV	-0.1186071578090908	-0.1366888594771532	0.4713682180832083	0.15000533082590073
3	PAHO	-0.019711744189127325	-0.034620689675483936	0.8558793609443675	-0.19383425892879713
4	KLGB	-0.27429423498222016	-0.324977316100097	0.07972981503058149	0.09705030576453026
5	KNUC	-1.0107235382690491	-0.564387571596851	0.002165113789883844	0.10670206005770777
6	KNTD	-0.6751162495732307	-0.4495717350201184	0.012685960789839197	0.03482502246580471
7	KNZY	-0.4013019313952604	-0.34074457282898146	0.06538563300071316	0.17493500981573432
8	PACD	-0.35776415691768787	-0.3877446392771519	0.034247428562888836	0.26686108738814884
9	PANT	-0.14225692337116194	-0.14342320478421863	0.45794558464869994	-0.14791438381841276
10	KMRY	-0.4228349226652427	-0.5382643274303964	0.00215289343744844	-0.1041256332287322
11	KLAX	-0.48124202096204605	-0.43340508449585047	0.016731345805009536	0.040837771851180184
12	KAST	-0.07402161830265998	-0.0796371969517553	0.6757117272345327	0.24608133939431764
13	KSAN	-0.17907844375764329	-0.18413663201303976	0.33002401314622154	-0.054556968390255735
14	KNSI	-0.6274462453440288	-0.4906566451424531	0.014917368628327508	0.10153501642289316
15	KSFO	-0.06908709001200199	-0.11686426124511956	0.5385503642885023	-0.042183263311334054
16	KSIT	-0.616286597295179	-0.5738138139997124	0.0009153996390474559	0.041179840758397056
17	PYAK	-0.2524724446127928	-0.21989895441092028	0.24296090929029307	-0.3374012862206141
18	KOAK	-0.31870106932416525	-0.44275772074037517	0.014278021376309537	-0.02558410280821756
19	KOTH	-0.2797611323054754	-0.238431724968049	0.2129210408318385	0.20380769945596053
20	PADQ	0.12056763030817146	0.11331126236348213	0.5510516166387625	0.19763616147353746
21	KVBG	-0.38431255916451507	-0.36061248519157246	0.0502692543136233	-0.06048071015998314
