	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.16244895102253928	0.20793862687642753	0.3410519316105436	0.275093367355261
1	CYAZ	-0.2562957398608571	-0.4408903275795789	0.014742292889104515	-0.08524067289908611
2	KACV	-0.16915681416283226	-0.3054410436153505	0.10071912158089211	-0.23858196573246004
3	PAHO	-0.42153477818559654	-0.6985744945007498	1.761417149698044e-05	0.15617769582759486
4	KLGB	-0.15766427838514938	-0.3616476064475544	0.049565060662001795	-0.2777779142110526
5	KNUC	-0.02030422729033963	-0.02852486241198628	0.8923354482482984	-0.4023342272226319
6	KNTD	-0.25390150625980407	-0.3574448648506352	0.05247351572307027	-0.2964982005584924
7	KNZY	-0.2703152014858325	-0.538430292225212	0.0021447751322069674	-0.14169976028171516
8	PACD	-0.8146305581481321	-0.7473495225954647	2.083269572576964e-06	-0.08453568499520452
9	PANT	-0.5002588486800735	-0.5760311154058584	0.0010753763526716112	-0.31981342131125867
10	KMRY	-0.044268424653488264	-0.08928652018692226	0.6389257731632493	-0.5193613639957144
11	KLAX	-0.20459416291063068	-0.3752180939966055	0.041036523460702204	-0.49893618965419934
12	KAST	-0.2047280226755097	-0.3826685260039458	0.036880045595944315	-0.2705884087174383
13	KSAN	-0.21178445051365638	-0.4059021960453928	0.0289086069863538	-0.279029576235004
14	KNSI	0.08371203868307837	0.11007540783729727	0.6637013276194931	-0.47692778804735547
15	KSFO	-0.06038576102965132	-0.16733568993013312	0.3767795735133501	-0.32011194112984614
16	KSIT	-0.8868420838586286	-0.7534042162096658	3.701523479830534e-06	-0.03609195779279685
17	PYAK	-0.719651763153974	-0.6024745173072623	0.000426688166263614	0.001807015037604929
18	KOAK	0.08071043402232377	0.19148313203340042	0.3107496611070985	-0.23830528710670465
19	KOTH	0.04400778169290041	0.05142829643904151	0.8071238953031373	-0.12591909480613478
20	PADQ	-0.4106625471107155	-0.5419552834839924	0.0019784970809959782	0.15032473425702492
21	KVBG	-0.29764042002241486	-0.4273408024764587	0.06019415725275539	-0.38508048262099065
