	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.5790700289581032	-0.5110500714647256	0.017902959650461448	0.24961976058392846
1	CYAZ	0.3674586396718206	0.29709418563515605	0.11085877307409717	-0.061691417985857484
2	KACV	-0.20270450664446513	-0.19782661753777597	0.294684408337631	-0.08441054211919607
3	PAHO	-0.4624931735821557	-0.6712409882051825	4.900166899115209e-05	-0.10763759927457242
4	KLGB	-0.00946850642350285	-0.00995742302695344	0.9583511839531769	-0.2075223682505623
5	KNUC	-0.08040808736878448	-0.05107740130928254	0.8002587514789672	-0.07841663527336121
6	KNTD	-0.3038291059304109	-0.17317271623566002	0.36011639832166076	0.04658366892452342
7	KNZY	-0.14293274894215444	-0.10911035199569973	0.5660042501269287	-0.16390131437369254
8	PACD	-0.5172984815366709	-0.4234022591226455	0.01973218907585288	0.05372937099557917
9	PANT	-0.14019343104614646	-0.12482769276559513	0.5110293282719891	-0.41153087691637186
10	KMRY	-0.23397439538644232	-0.16147726833529272	0.3939473149945917	-0.3432205891444599
11	KLAX	-0.019433405023390235	-0.015002531089028175	0.9372832762898944	-0.18989217098648278
12	KAST	-0.4199280380420538	-0.40057345015493423	0.028265187761439534	-0.3594501765361692
13	KSAN	-0.04514077220922703	-0.034934342636632094	0.8545873714167386	-0.2083752479195895
14	KNSI	-0.23099493182238062	-0.13984730132064283	0.579949508096785	-0.033594226817638184
15	KSFO	-0.284247536517131	-0.369642633326494	0.04438579842932932	-0.13259984403973032
16	KSIT	-1.2050997853109129	-0.7009588689302615	1.602504395065376e-05	-0.17201218300476584
17	PYAK	-0.9239228995454258	-0.5987817879693035	0.00047269245398251513	-0.2153840863324827
18	KOAK	-0.2856007300050348	-0.3119792536193339	0.09327724308110438	0.023893237048257472
19	KOTH	-0.38362332566019336	-0.33809405193761566	0.07845891165984811	0.21562669921222344
20	PADQ	-0.3936519795888511	-0.23149444586615084	0.21837001741289028	0.11323367334404554
21	KVBG	-0.32138696625346874	-0.22971454133826852	0.22203039067226552	-0.34774392516012204
