	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.49961526595348676	-0.517155164567381	0.003428616338222203	-0.3882818026371562
1	CYAZ	-0.09640470037954132	-0.2109781113262763	0.2630858424407479	-0.43543266783695156
2	KACV	-0.2012597906686802	-0.3097929651132187	0.0957177564993913	-0.3841035446953297
3	PAHO	0.0027495841030283803	0.020017696831648456	0.916381436637706	-0.11494385868998779
4	KLGB	-0.05789324610394427	-0.19649019490270977	0.2980243998075619	-0.41987068818558126
5	KNUC	-0.5917477049320372	-0.6065034305376987	0.0010211567577617564	-0.5895865449704192
6	KNTD	-0.044788000904349826	-0.053558213528923954	0.7786435277943939	-0.36152070067129766
7	KNZY	-0.09038880212603627	-0.1831840037955657	0.3325757717670219	-0.28680014361265854
8	PACD	-0.37152648122808385	-0.4824439454617379	0.012556517683976285	-0.5014491245103871
9	PANT	-0.3704980279574988	-0.7537039998102822	7.970274766677543e-05	-0.6144935342179512
10	KMRY	-0.08841091680467493	-0.17065417996069174	0.3761057189558812	-0.2484087951656693
11	KLAX	-0.2537168817311397	-0.5426364662453808	0.0019476870944117627	-0.46706404796213197
12	KAST	-0.04444946696415635	-0.11825618116172693	0.533689829417521	-0.27506562253107014
13	KSAN	0.018961512133282152	0.049566967575760915	0.7947764548648839	-0.2768920186377674
14	KNSI	-0.08474258104440247	-0.17031575063788607	0.38621967939359636	-0.39357960048784507
15	KSFO	0.02214660423659222	0.08461023443752944	0.6566550126308017	-0.12291136437631452
16	KSIT	-0.10849066095049657	-0.23132693789105896	0.32644021710083104	-0.5037544936630823
17	PYAK	-0.28956442290485834	-0.35356072753604695	0.05527982704287641	-0.34221647467072924
18	KOAK	0.1164932297230281	0.30114034751427765	0.1058524909041855	0.11256509461922685
19	KOTH	0.04390966620556856	0.10045192061721095	0.5973895661346282	-0.2863852615060128
20	PADQ	-0.15647026147058288	-0.32368658109385273	0.08100324210331439	-0.39192178416501755
21	KVBG	-0.2826205442334962	-0.3824175890744203	0.04062301596187746	-0.5397365716184819
