	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.3416165274130063	0.495637472364085	0.02232224083495964	-0.36302445766054775
1	CYAZ	0.10103665369013354	0.20268391689284757	0.28274556405282464	-0.33872099246821785
2	KACV	0.05917917612414236	0.08416473766247691	0.6583537943392144	-0.4911253515032556
3	PAHO	0.019841451919160202	0.137230536725504	0.4695961814213977	-0.013890886404761127
4	KLGB	-0.02799675631738433	-0.10771766796304637	0.5710016298915699	-0.13358256237772856
5	KNUC	0.3348116499190411	0.4155417968474709	0.038845898840689924	-0.2722724350963398
6	KNTD	-0.012197065406016526	-0.017255320564940765	0.9278883885171674	-0.13663111782063972
7	KNZY	0.06686762805688655	0.12360820311341582	0.5151982636550264	-0.23541486712188986
8	PACD	0.17004277094919593	0.21589448239002046	0.2518643624552864	-0.26631815458067454
9	PANT	0.2628709422965264	0.6080048499292829	0.00036516485947979253	-0.5260865065771674
10	KMRY	0.0780693078554373	0.16975405297084967	0.3698220023794202	-0.6056861522806002
11	KLAX	0.22635788171094673	0.4803978905925152	0.007211443026229026	-0.4865827626361845
12	KAST	-0.06256106229462235	-0.15703238249163146	0.4072660244751699	-0.23832823223681238
13	KSAN	-0.04193860595900854	-0.1119370109061469	0.5631928644379522	-0.15531332947371138
14	KNSI	0.14124586500155334	0.24355234629963024	0.4014293245138014	-0.2725233065485812
15	KSFO	-0.04467999551762568	-0.1730744584776676	0.36039322372181604	-0.5245846140992019
16	KSIT	-0.15064445703320575	-0.3681814988389972	0.04529862077654053	0.06472598021381935
17	PYAK	-0.053376014559079796	-0.09409318310407305	0.6209034023470383	-0.3010827112499541
18	KOAK	0.06348533260390597	0.19111556465787818	0.3116969714678409	-0.586325617731014
19	KOTH	-0.1695619775162316	-0.30954072318267517	0.12385199242091927	-0.13981958936912806
20	PADQ	-0.005781692055567789	-0.011798401099587526	0.9506595042351812	0.0023303697821063403
21	KVBG	0.34336066019558964	0.48630800755780296	0.007475695166042642	-0.6055239001219623
