	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.20855968365544492	-0.18099497389889527	0.4201981363421379	0.1148588434044618
1	CYAZ	-0.06195302331587672	-0.044965198823018734	0.8134802723358641	-0.21210726493349902
2	KACV	0.12890689916608022	0.1209926164573912	0.5241958190522676	0.5657652817367199
3	PAHO	-0.1432541795322871	-0.238031738291358	0.20527871626701671	-0.32859095881090195
4	KLGB	-0.15181757343611943	-0.18182539969439762	0.3362357698116235	0.19478902576279986
5	KNUC	-0.647669419244586	-0.4140762489229921	0.022917106929615034	0.2167698856594475
6	KNTD	-0.5277669688220689	-0.35592029359730354	0.05356129157629211	0.18336510930248243
7	KNZY	-0.3604469274072	-0.29533361124223617	0.11309144248266706	0.24356335015509178
8	PACD	-0.27011796823958073	-0.2936404239373312	0.11527007700375166	0.10146586222238761
9	PANT	-0.36103469341322214	-0.3222798578908986	0.10834658790351621	-0.11119874467884042
10	KMRY	-0.3071890816476854	-0.33761206799504745	0.06806196558806663	0.47452117754626316
11	KLAX	-0.3259785290013399	-0.29574254716154713	0.11256989025055479	0.2002856220380142
12	KAST	-0.07974758983571627	-0.08368761676765471	0.6601750165201745	0.14872634905273394
13	KSAN	-0.11527296183194101	-0.11235631993415841	0.554434429798241	0.30342335920842584
14	KNSI	-0.36437436040761817	-0.24732334128193176	0.2439531345805358	0.3754573544421759
15	KSFO	-0.09865547534926658	-0.16163135828330963	0.393490116793357	0.29538810485288003
16	KSIT	-0.4455321580477145	-0.44915090236961663	0.01277978527848035	0.09936094918162292
17	PYAK	-0.16222369387617436	-0.137309370414937	0.4693385763095801	0.19722149296212527
18	KOAK	-0.24550070955031025	-0.337764442986298	0.06792984156002228	0.25553393020237447
19	KOTH	0.04272893781434303	0.038944307949676474	0.8410330619429713	0.32161955590260977
20	PADQ	-0.0009537068863329632	-0.0009052806577206577	0.996211877890941	-0.029919409671768305
21	KVBG	-0.15632892434301557	-0.14177255583390905	0.4548753881265615	0.3485469418912334
