	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.36103709108068693	0.3881525511701087	0.08207967281225538	0.32259108395283764
1	CYAZ	-0.10231405554630686	-0.12719046184088084	0.50299968057527	-0.2616419843706855
2	KACV	0.25135599537642295	0.21941615722441488	0.24402311308575592	-0.5452214631079865
3	PAHO	-0.1485172573774938	-0.19704279274037145	0.2966404589167518	-0.09339712608511652
4	KLGB	0.10981880524183914	0.10718351237517891	0.5729235976066784	0.10994758065539349
5	KNUC	0.10624076585691958	0.07971727058631821	0.6926564401573108	-0.1518152021142724
6	KNTD	0.08533099374351596	0.06366165051894968	0.7382194895466252	-0.17044228895007282
7	KNZY	-0.04331411365539333	-0.032152289768115315	0.8660596081364738	0.06657652175730408
8	PACD	-0.1275195650246292	-0.164426785286204	0.38524870913353737	0.09147965069331174
9	PANT	-0.3135389525107584	-0.23811264269608992	0.20512015695319638	-0.25711064907771847
10	KMRY	0.27123874771540796	0.2622864973092614	0.1614494618998879	-0.4691241322614357
11	KLAX	0.02553897569923388	0.023495592029443842	0.9019177155458349	-0.06703078778543789
12	KAST	-0.0990619175871708	-0.0957746616517679	0.6146485201652663	-0.4155756791702205
13	KSAN	0.018146399773886296	0.01720519866833271	0.9280973149423007	0.028140816846948764
14	KNSI	0.38604520460653174	0.21539110003211598	0.37583878018642114	0.03128354391577841
15	KSFO	-0.07363226050310233	-0.0867131548448542	0.648658843624291	-0.5089882386144233
16	KSIT	-0.7967598453980297	-0.5195158348104938	0.00325950737388387	0.055570196950206326
17	PYAK	-0.3677033350554151	-0.24492713814680347	0.19206567378384587	-0.025223961216915926
18	KOAK	0.0946853229182501	0.09830766746728405	0.6052759760557248	-0.4617419081125464
19	KOTH	0.10973058262307986	0.08019996474750368	0.6849743835240637	-0.5467469719351227
20	PADQ	-0.19231063672392237	-0.1728090722622628	0.3611415373463165	0.0023321687602565317
21	KVBG	0.08175144477390163	0.05121622023463407	0.7880995759208622	-0.17583700590241283
