	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.08295857818900602	0.08277620543554116	0.6636592600375879	0.32038775098743555
1	CYAZ	-0.17634370087218007	-0.15341092527656697	0.41830244592291266	0.08055050827881452
2	KACV	0.2543554716590966	0.1793898169609778	0.3428581204015142	0.23325729581720003
3	PAHO	-0.13729170625418366	-0.15471610863299126	0.4143058473212168	0.39897101807271335
4	KLGB	-0.3393140267909226	-0.3378926462571432	0.06781883126166315	-0.13259520855593343
5	KNUC	-0.11809996001038023	-0.055881311689775934	0.7818997311484904	-0.044495630527268765
6	KNTD	-0.6223621775516269	-0.3734669779832552	0.0420658972624781	-0.10075942435493575
7	KNZY	-0.4832622821336811	-0.4327836926653868	0.01690601687969037	-0.0044549697733678555
8	PACD	-1.3068628479320765	-0.6412796726591222	0.0004150367581210285	-0.12417812907544253
9	PANT	-0.8731242218287177	-0.6124349219696208	0.0024472256240498217	-0.06170295030725884
10	KMRY	0.026664679076572186	0.021084698292925114	0.9135499936264609	0.07216836942334241
11	KLAX	-0.6127923193282417	-0.4344785513776996	0.016433125091728337	-0.14117565209122374
12	KAST	0.22013544048352682	0.17318965114446327	0.36006869969689315	0.26136461156085733
13	KSAN	-0.5483947190724442	-0.47812621725401877	0.007531070432211998	-0.08879435235028597
14	KNSI	-0.3295553214986214	-0.23876817652614815	0.21225680290666968	-0.06919462838219542
15	KSFO	0.1530955765675564	0.1774201388167824	0.34827086978416	0.2814937692410544
16	KSIT	0.3690924076266013	0.1720310984562905	0.44395519018883567	0.07385250185129394
17	PYAK	-0.6067071431334131	-0.33355155940371023	0.07165694735865741	0.19556115607757454
18	KOAK	0.22804372966258257	0.20975023012748295	0.2659385448584226	0.1503652203686626
19	KOTH	0.4480785373810731	0.3308044806507162	0.0741712636782161	0.3129110994651784
20	PADQ	-0.822809991809025	-0.6054814840367007	0.00039219072792320527	0.06687250302936805
21	KVBG	-0.03620776929726869	-0.02103683197707489	0.9137455280206259	0.009751941268948369
