	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.44385803915120825	-0.5312740856293582	0.013200129407463693	0.3485729531372976
1	CYAZ	0.08402153761654159	0.06947552809153545	0.7152569723875167	-0.28425572856252157
2	KACV	0.30957087201238637	0.2288405628848997	0.22384284300813692	-0.37895405634521623
3	PAHO	0.058435344131018585	0.10413948555605984	0.5839314099761321	-0.22308203857361764
4	KLGB	0.002109594625094817	0.0027166917577251377	0.9886324009597451	0.04113524295502477
5	KNUC	-0.30078838988918905	-0.1999085759837304	0.3077613079327973	-0.08503444034287942
6	KNTD	0.038966097090665765	0.025734631980156113	0.8926220621358864	-0.15828276928720383
7	KNZY	-0.11877796340698885	-0.11225314958279536	0.5548004770399068	-0.08585979443318081
8	PACD	-0.08735363795417019	-0.08289093243467048	0.6632202887623824	-0.33430456379325146
9	PANT	0.44503653842280916	0.3600475441299161	0.050656912675808165	-0.4343131575879112
10	KMRY	0.38607047098740477	0.34151918549956434	0.06473664404208627	-0.5044445940578548
11	KLAX	-0.1234543848243616	-0.13451119775663498	0.4785272325342417	-0.09858049524782313
12	KAST	0.17032920459238518	0.16227996179644752	0.3915689870963427	-0.3241216704091934
13	KSAN	-0.1174023984883251	-0.1285714233862374	0.5062489651798876	0.0017199101246962098
14	KNSI	-0.08852917240420755	-0.060838354852158535	0.8104803989999669	-0.23942688157346687
15	KSFO	-0.07325198173928653	-0.08772548127202644	0.6448231027847334	-0.10974241758309139
16	KSIT	-0.5589638832247467	-0.3866095390554295	0.03482253534989967	-0.16773436790862245
17	PYAK	-0.07305900158154849	-0.05201387159679245	0.7848755842908363	-0.2885815778297017
18	KOAK	0.0559170781490718	0.07170968850714995	0.7064960615074212	-0.15983395057041283
19	KOTH	-0.09282561508690124	-0.0696771534056734	0.7246014509552918	-0.17927298736038327
20	PADQ	0.1425601361093403	0.11280939413147018	0.5528282511541256	-0.2052886690187834
21	KVBG	0.07302026047000841	0.06827885250732418	0.7199642539649336	-0.23838963214703876
