	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.11287779289641162	0.2505696036687835	0.18984600317823377	0.25570744887998975
1	CYAZ	-0.15757325654905208	-0.25329615652272736	0.1768379994829984	-0.21534018226557525
2	KACV	-0.30690396360588645	-0.48967264198202876	0.006023029577003829	-0.41270406009125477
3	PAHO	-0.1274676106367007	-0.2365153961447833	0.20826608541732836	-0.06340484100524744
4	KLGB	-0.21878450819318132	-0.3690009700828439	0.0447848449180745	-0.3008909758651449
5	KNUC	-0.2583982973283176	-0.33178924797718284	0.10516928128563988	-0.3723905888461246
6	KNTD	-0.3481993167498907	-0.3936733772913261	0.03136696280117944	-0.3836813409811227
7	KNZY	-0.2541107286943835	-0.4045658422698697	0.026587695943976322	-0.4167448211767985
8	PACD	-0.742942209581128	-0.7239763618858667	1.3323203154468609e-05	-0.552818713605653
9	PANT	-0.9299586740164207	-0.8146554385633175	2.2216925110001612e-06	-0.352463409005901
10	KMRY	-0.21320546326073025	-0.3273162440824241	0.08305547370872778	-0.35179559823287354
11	KLAX	-0.3738302653156278	-0.5174625103261626	0.0034061809638881472	-0.4553220783790626
12	KAST	-0.23242524561712494	-0.3814724114054598	0.037523497817328014	-0.17953572709704935
13	KSAN	-0.23894495501547952	-0.39468716025318057	0.034103762710060215	-0.44314092581415393
14	KNSI	-0.08483900641028547	-0.11984614232626452	0.5682603245273528	-0.3040906611450108
15	KSFO	-0.03580664348757011	-0.08502010461958825	0.6550935634951953	-0.1355713079196352
16	KSIT	-0.5259402192747591	-0.41171351226351444	0.05693484891544587	-0.4476098607329784
17	PYAK	-0.548256978017622	-0.4526700260189658	0.012012771049047272	-0.3089506818161216
18	KOAK	0.1087869864721318	0.2148207378605113	0.25428778644127814	-0.04555599582765345
19	KOTH	0.2888840702283243	0.3665765711986601	0.06000908747226801	0.012498090064278627
20	PADQ	-0.4373230827154603	-0.5375605925729486	0.00218761350549342	-0.4979715126297607
21	KVBG	-0.17079245758554465	-0.20927227014246708	0.2759275171475509	-0.3131143245863899
