	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.03489989170758325	0.02463583354396059	0.9133426159100897	0.1304387606947724
1	CYAZ	-0.39100371526492994	-0.342853232699229	0.06363073288870694	-0.07179941398617583
2	KACV	-0.00423639875808037	-0.004186585293031289	0.9824826168384064	0.1372900177990499
3	PAHO	-0.5306404305957282	-0.6885831249119658	2.592801930420443e-05	-0.15746394091058563
4	KLGB	-0.09989174659302424	-0.09936370098221999	0.601386445410056	-0.22088172240542736
5	KNUC	-0.19665079530995172	-0.13719494215360356	0.49499187523149457	-0.3170400513159213
6	KNTD	-0.6681817579611092	-0.4397444454511828	0.015033355299219522	-0.015856465675611116
7	KNZY	-0.09358523083449197	-0.07319219108017641	0.7007028013861102	-0.21044303268238457
8	PACD	-0.8654064536868447	-0.5820566020463454	0.0007402804723309017	-0.1623548536474662
9	PANT	-0.41047157049703487	-0.34158452850273574	0.0697446228726039	-0.36589033701212614
10	KMRY	-0.32024457380940036	-0.21725389473198572	0.2488180965612155	-0.3166755565363869
11	KLAX	-0.2332064999003259	-0.19792693677896103	0.29443465081862236	-0.26205945940187036
12	KAST	-0.5364311647528917	-0.5081273286452671	0.004146774334177063	-0.32038227935047425
13	KSAN	-0.16430267856955896	-0.12631979612161542	0.5059512032826813	-0.20495559861351834
14	KNSI	-0.23484659199356467	-0.12132837310996741	0.6003527920779341	-0.27878382201107127
15	KSFO	-0.08422499202580296	-0.1016972692810471	0.592829639732851	-0.12497738009250867
16	KSIT	-1.0082637859652113	-0.579715383445849	0.0009811901540718257	-0.21324631405922437
17	PYAK	-0.97553988358035	-0.5659714296394069	0.0011146279216894858	-0.0663210116066332
18	KOAK	0.059305905178442274	0.06348257813137632	0.7389303879227902	0.019110732416596426
19	KOTH	-0.39107090668191724	-0.34188717599604923	0.07495877848914324	0.15972944301660286
20	PADQ	-0.9950572978842357	-0.5365837463595879	0.002236610802772768	0.05997962676269197
21	KVBG	-0.4953301154202327	-0.33019240049684206	0.07474065188768118	-0.3178569935764818
