	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.1174833665034093	-0.08614649526870852	0.6508097974090028	0.3043860333688998
1	CYAZ	-0.6171326999534176	-0.43920830981115627	0.02477714162232055	-0.2993989749787034
2	KACV	-0.15643806394330648	-0.14631797840611663	0.4403932148261396	-0.09976292142182039
3	PAHO	0.3379384110275564	0.4801737441986927	0.007242460478671183	0.013011342931106373
4	KLGB	-0.28022777455851255	-0.3264797234321686	0.07826698378255632	-0.14839696501070646
5	KNUC	0.007829069914072704	0.005594221910245035	0.9788272634889701	-0.21736176450668956
6	KNTD	-0.2099528067908214	-0.1643590067646978	0.38544734427303096	-0.24839877137186467
7	KNZY	-0.11309199377895368	-0.1304602062042667	0.49199268391816675	-0.021052290672875385
8	PACD	-0.30784546021273906	-0.18681038480524043	0.36083096816837745	-0.1668714143543144
9	PANT	-0.11341994060463105	-0.13377894593763226	0.5528266937709758	-0.44650879003164057
10	KMRY	-0.08081448331050288	-0.10714137343545141	0.5801326763039554	-0.32131456213221926
11	KLAX	-0.20632885740206966	-0.22668448931443053	0.2283567724880904	-0.15885708498711182
12	KAST	-0.1878932757204299	-0.18966696161015242	0.3154478714655416	-0.2536638552979658
13	KSAN	-0.07283379612831882	-0.08742639962392074	0.6459554097074018	-0.010403629282054239
14	KNSI	-0.26721046053771785	-0.2538207456363279	0.17591269053275502	-0.410553547687113
15	KSFO	-0.06652177582633187	-0.07973699428011377	0.6753273163530316	-0.24678738001998532
16	KSIT	0.5909531565310087	0.4214728252695485	0.05074776038995514	-0.07125903836426631
17	PYAK	0.3274059004527415	0.2597312876410155	0.1657223055468743	0.04923071560197214
18	KOAK	-0.09252573960600394	-0.11507670225659877	0.5448230682124331	-0.23464949124769083
19	KOTH	-0.2044802063436798	-0.2376426524471825	0.2060424366116298	-0.22416841462050163
20	PADQ	-0.11798765261106124	-0.1020341311487219	0.5915987946673107	0.3809862509455714
21	KVBG	-0.2769679257991667	-0.24877444933705237	0.2017592284111829	-0.33328733031895563
