	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.9383799353980182	-0.5818721067646868	0.005655185845041929	0.2325444858153247
1	CYAZ	0.24312543113227233	0.18153585090753477	0.3370189511781889	0.03468269875559659
2	KACV	-0.7155571255705127	-0.5414093484630258	0.0020034938902505537	0.205368898167301
3	PAHO	-0.46142716554171764	-0.4853811202581286	0.006550373727875435	0.30550511461115154
4	KLGB	-0.1906695232638365	-0.22718812254403456	0.22729692951076974	-0.09592295154160851
5	KNUC	-0.33745164377379244	-0.24698621638120272	0.21423596520382002	-0.2209071108523882
6	KNTD	-0.14143781263781036	-0.1148181470844934	0.545733191955068	-0.06971217810673475
7	KNZY	-0.1824514264837554	-0.1933658455386491	0.3059256451773785	-0.11689908115802503
8	PACD	-0.7287501250553937	-0.46258365595852813	0.010056327560219534	-0.022991841380128213
9	PANT	-0.16211849296365738	-0.16464368357314418	0.38461345364996136	0.059912431636453184
10	KMRY	-0.19792580204426566	-0.20895957139125754	0.2677860725406846	-0.273205360212708
11	KLAX	-0.09302617592677126	-0.09389488716915917	0.6216427593839358	-0.16658158135450668
12	KAST	-0.472811001802183	-0.38873049426852474	0.03375418340783717	-0.09066756143171675
13	KSAN	-0.03995409129123733	-0.03511653297086212	0.8538370676273203	-0.2184889837383309
14	KNSI	-0.1121989810413314	-0.08639482359742447	0.7022464281084311	-0.30684112750050707
15	KSFO	-0.3177572771183707	-0.33907368685538253	0.06680279727338308	-0.05342460825376479
16	KSIT	-0.7503369985383083	-0.5607980881812543	0.0012658944193602577	0.17064834669615256
17	PYAK	-0.4679496378675153	-0.33924602231718337	0.06665553487414036	-0.049066709554968446
18	KOAK	-0.36633378533544353	-0.4170778457212584	0.021849023288564647	-0.005778684143573584
19	KOTH	-0.49432988541328493	-0.4187707956254588	0.026557015972500354	0.08888562668138399
20	PADQ	-0.5787177885090029	-0.33543656609986555	0.0699701981278485	0.3261721364191431
21	KVBG	-0.23742029666366732	-0.20870592269342259	0.2772587230933385	-0.1471167906222233
