	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.42444827689408166	0.39354844792248767	0.0631797500140001	0.21769054247280767
1	CYAZ	-0.2637094660865916	-0.22687785129071092	0.22794946991673745	0.04638874206086771
2	KACV	-0.19271254483792105	-0.1377396007535336	0.4679340136420158	-0.0879159686390046
3	PAHO	-0.2879103762591925	-0.35142341518194636	0.05687370039588141	0.3778415362542767
4	KLGB	-0.3864214311295883	-0.37343409384855436	0.042085423461393365	-0.3101491015743563
5	KNUC	-0.2135356891992735	-0.11167739380811105	0.5791862394536514	-0.13073424127670968
6	KNTD	-0.5631892229607807	-0.3507106473345909	0.057413196829013094	-0.16253935704396327
7	KNZY	-0.45370150033769224	-0.410593169009616	0.02420985052298062	-0.15464196887372694
8	PACD	-1.1090212273667548	-0.6252302010469051	0.00022061847622199186	0.1624564337783631
9	PANT	-0.4212492087673219	-0.4536858472787869	0.011798676569637805	-0.027498184523188182
10	KMRY	-0.21694124945498644	-0.17514621000287703	0.35458314962935467	-0.2014682262511783
11	KLAX	-0.30403947345840615	-0.2145415470883112	0.254920418850557	-0.3568976206541079
12	KAST	0.17154011708050865	0.14057905665498766	0.4587195598907482	0.06646506316416383
13	KSAN	-0.4372140843554199	-0.3890463726602787	0.033597362265295624	-0.2305025592628354
14	KNSI	-0.32204364471649666	-0.2241473412447279	0.2923660220427159	-0.10302861797675375
15	KSFO	-0.03602729502522649	-0.04672375527900774	0.8063201772966733	-0.03751699928102581
16	KSIT	-0.3879657951219893	-0.24629078038300434	0.18952434761969264	0.058622791716591086
17	PYAK	-0.6730913662618215	-0.3501907935625481	0.05780920560867054	0.11458485944423336
18	KOAK	-0.09593578255159727	-0.09766399355805193	0.6076519368262925	-0.13151691957035114
19	KOTH	-0.013709540488692053	-0.00879090167355975	0.9639009967328467	0.27237185410301
20	PADQ	-0.47316844500406097	-0.3547664706549797	0.05439630684045487	0.32051920017504826
21	KVBG	-0.06702732225875252	-0.042593940796096685	0.8263500769945704	-0.08734624344519684
