	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.15195910231534082	0.3043319426631867	0.12273367273436982	0.28795373748191777
1	CYAZ	-0.16201335311713141	-0.2549331901237551	0.17396178137263482	-0.27533226602278277
2	KACV	-0.2940480916402442	-0.4073076376449247	0.0254834309823779	-0.5236627088370497
3	PAHO	-0.19998628029000828	-0.3631669668559932	0.04854562387770206	-0.06422974489788223
4	KLGB	-0.24146181277421314	-0.4023221461853601	0.027520131195509254	-0.302642513813298
5	KNUC	-0.3270337154246029	-0.4215524743615472	0.035834135688095015	-0.3494788739903036
6	KNTD	-0.4244736678921361	-0.461362568653507	0.010281781408231248	-0.34959580750551195
7	KNZY	-0.3196608689152548	-0.49361073639202946	0.005571339957137278	-0.3334138196751515
8	PACD	-0.7565888228443802	-0.7592535744540151	1.1493287883452927e-06	-0.455383081712979
9	PANT	-0.785286001236585	-0.7704920869435963	6.616375667855897e-06	-0.28293710208629735
10	KMRY	-0.17805108486505164	-0.2519385051256186	0.18735729446930915	-0.44997393819202736
11	KLAX	-0.4037767596081803	-0.5515006916637308	0.0015830867426752757	-0.43056298588875125
12	KAST	-0.2338465165659444	-0.33607288616321024	0.06940781040566062	-0.35576734452455844
13	KSAN	-0.3408653280507699	-0.5272749154362177	0.003291346198109573	-0.35639159861305597
14	KNSI	-0.06656826461502735	-0.08549961494288706	0.6980998485265948	-0.2610845563686955
15	KSFO	-0.023380516957251886	-0.049496743762781494	0.795061070107026	-0.33076146710413423
16	KSIT	-0.7237609463391068	-0.5467238482024227	0.005701622045051549	-0.4488686541510448
17	PYAK	-0.6050504427461358	-0.48688379591270997	0.006361431234396947	-0.33709925120931933
18	KOAK	0.10968950353641357	0.19773884417319512	0.2949030413402934	-0.21501044964264301
19	KOTH	0.12419456576245227	0.14949616266252128	0.45672816430480356	-0.23386010984714284
20	PADQ	-0.5705377618408952	-0.6292462912875576	0.00019531965389862923	-0.47459680716614905
21	KVBG	-0.22292035382441602	-0.27252635630404354	0.15263627265826904	-0.3158901629581998
