	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.9880297221872729	-0.6303126716045873	0.0021923717991313737	0.020275587706759034
1	CYAZ	0.1449555568295034	0.1081108983443409	0.569588588131758	0.06553315128486638
2	KACV	-0.3380805313212777	-0.2997623362836441	0.10753808437148135	0.09110401352034259
3	PAHO	-0.10471828757698065	-0.16511072259528234	0.3832476391723635	-0.08740415262611105
4	KLGB	-0.19971245989433592	-0.24053792823249626	0.2004060191694633	-0.2600572627595927
5	KNUC	-0.17085162756461542	-0.1250845144524442	0.5341705485278562	-0.2955900287210405
6	KNTD	-0.20775133523673284	-0.19317274111580837	0.3064182585274476	-0.21218703474502554
7	KNZY	-0.24391459063478324	-0.2737867307978595	0.14319027727769668	-0.179514306846113
8	PACD	-0.24327326903888188	-0.19625462546339076	0.29861560355089595	-0.42982009227827095
9	PANT	0.20328661586274588	0.24457254083101654	0.19273037353390537	-0.15835743248446119
10	KMRY	0.01775220262453374	0.01947095915375009	0.9186576855180434	-0.2594812385600059
11	KLAX	-0.12191986470104191	-0.13222035361781112	0.48611848578900196	-0.2951019304008221
12	KAST	-0.3711415167051647	-0.3058031336055014	0.10029564157596503	-0.2784669984361435
13	KSAN	-0.08964990449815932	-0.08085578204426375	0.6710233379037664	-0.27198077231839685
14	KNSI	-0.13478618030561823	-0.1377321548168993	0.5308543547504186	-0.3784224956474795
15	KSFO	-0.26496437485993835	-0.33527780117442485	0.07011106594040566	0.0330346572312594
16	KSIT	-0.23115826284908447	-0.26481928560163986	0.15729228445174856	-0.11180047524380295
17	PYAK	0.032324592660733134	0.029773121389266036	0.8758917843923999	-0.3124722303553623
18	KOAK	-0.3288976236647799	-0.4570064910184245	0.01112099074414219	0.07568057181378379
19	KOTH	-0.2609713707360811	-0.23281929603892668	0.23315697746036892	0.04617731291176657
20	PADQ	-0.3903472041698943	-0.238942596051055	0.20349844327582228	0.29371138673077335
21	KVBG	0.1978169826634316	0.1894808651941702	0.3159317576777497	-0.24974798523353325
