	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.3930305806718702	-0.5864945571124882	0.005198563415695049	0.20125511369825877
1	CYAZ	-0.1668721132732757	-0.14011571603658188	0.4602165697622521	-0.3717388852479172
2	KACV	0.061540067027991543	0.05930361312557563	0.7555792111707508	-0.17815855942504838
3	PAHO	0.028915877182159933	0.04772700827382289	0.8022421822744219	-0.27816429045323826
4	KLGB	0.5092137355949031	0.47152864745866	0.008528188603012085	-0.1462934035258679
5	KNUC	0.5553829071686153	0.3619231158828275	0.06924039098001972	0.06504727090475641
6	KNTD	0.6505211294864767	0.4972128737112582	0.005183787785315327	-0.2741156416264012
7	KNZY	0.47888062390299235	0.3634534854348407	0.048355258244970674	-0.016757479250667135
8	PACD	0.09130682827053621	0.07190296293289496	0.705739872064415	-0.2647505263553208
9	PANT	0.1917508223890498	0.18861434232985638	0.3181909442698003	-0.355611936298963
10	KMRY	-0.06135703798904077	-0.059109375624225295	0.7563557257807269	-0.247464919160501
11	KLAX	0.6133855778094778	0.49015264599060526	0.00596635897735436	-0.1994792143496594
12	KAST	-0.06735431321617157	-0.05662041697735709	0.7663263272104939	-0.4463868691239326
13	KSAN	0.5408020128079207	0.40728753499939585	0.025491388723171093	-0.09293523842242823
14	KNSI	0.5540287062246612	0.360048605314987	0.11891623247611413	-0.35037157447904366
15	KSFO	-0.09817563164758958	-0.1005433531525267	0.5970542676977761	-0.2980032868257969
16	KSIT	-0.38754800780909227	-0.4205619957630399	0.02066089997001612	-0.15382190771904353
17	PYAK	0.022751330460599798	0.021183555385072998	0.9115297696579163	-0.36280071109942125
18	KOAK	-0.1942981524921357	-0.21145409990912975	0.2619853817096236	-0.2899667414983799
19	KOTH	-0.5302709057523667	-0.5278154506985698	0.0032536882704700455	-0.10747505934896753
20	PADQ	-0.026494321448562688	-0.022049930886237107	0.9079263962834238	-0.21364732716942417
21	KVBG	0.5394823735114678	0.33979294970002777	0.06618985243512415	-0.4172220178728441
