	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.6133985125683711	-0.8169998762896795	6.19423150239679e-06	0.53426743189039
1	CYAZ	0.1572632429225928	0.21561954844177625	0.2524834287989356	-0.3634799628474332
2	KACV	0.12632881508064733	0.18877044744120003	0.3177832122690639	-0.505027309783704
3	PAHO	-0.07622978633550043	-0.28727361138756935	0.1237419385401676	-0.26285681762768104
4	KLGB	-0.027286825714112912	-0.0770298820690489	0.6857829609736692	-0.15001860835128586
5	KNUC	0.006565934199488279	0.007328929874281018	0.9722640020506064	-0.2064978297548963
6	KNTD	-0.0943655781407819	-0.12745763220483353	0.5020957112944706	-0.23717127461214307
7	KNZY	-0.06282786405675875	-0.10793904657045983	0.5702059296067525	-0.15306929807463157
8	PACD	-0.036156550137912684	-0.051171494056586206	0.7882804548532284	-0.4125907045587685
9	PANT	0.2582419843776737	0.3884927761205968	0.033872590662951264	-0.5466722359973633
10	KMRY	0.05047344814535887	0.09850300647225453	0.6045557102545089	-0.6371048242658854
11	KLAX	0.038168610297502265	0.07579813687306221	0.69055934620492	-0.4093282782215762
12	KAST	0.06243690098096929	0.0973382298960645	0.6088559084416394	-0.5380212257444632
13	KSAN	0.002790963450017388	0.005677515458534645	0.9766814460837947	-0.20640293127452025
14	KNSI	-0.11167841115097962	-0.19876829026555493	0.47759482993388946	-0.25694429701091687
15	KSFO	-0.053156919123464826	-0.1271146364670639	0.5032563832656067	-0.36737497293728766
16	KSIT	-0.48881954573942327	-0.5248846537506475	0.002901410619573071	-0.07452346779618811
17	PYAK	-0.0328087450334675	-0.04120152853137288	0.8288532527088935	-0.3894822726088999
18	KOAK	-0.13666609368338675	-0.30086726074626835	0.10618494899343756	-0.2442573609525149
19	KOTH	-0.2847002843376166	-0.31971750519767916	0.1113434640541312	-0.2611087028341218
20	PADQ	-0.031068682752722364	-0.043656478160399526	0.8188184406133084	-0.2825909333216124
21	KVBG	0.031078551177651872	0.05222537215704814	0.7878876288839264	-0.48427580566829465
