	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.01390224106606225	-0.035157583789380185	0.8536680276707439	0.08415232942492384
1	CYAZ	-0.19714580086168434	-0.34139607177167275	0.06483945458354402	-0.35892665014721387
2	KACV	-0.13305489641553664	-0.22264402533485753	0.2369798991629456	-0.3218061601317224
3	PAHO	0.004843529162652717	0.010141554066362225	0.9575817009235796	0.22816285705879472
4	KLGB	-0.2285904274137948	-0.3871419870204368	0.03455180402780776	-0.3672312962615183
5	KNUC	-0.3992759502038165	-0.4482801798807486	0.021630902322685625	-0.43406587025593973
6	KNTD	-0.21695746887480952	-0.2494630094806872	0.1837033361154421	-0.36803348535312286
7	KNZY	-0.17115655318984624	-0.2887995025842	0.1216709212307859	-0.32807904353435635
8	PACD	-0.413025194251511	-0.5354853482293445	0.004815227606953253	-0.3588068964571992
9	PANT	-0.8298520264567137	-0.842369191126875	1.6668504558740785e-06	-0.36090930110429315
10	KMRY	-0.30137120429471653	-0.43792911381675426	0.017501638833751897	-0.4026791460231564
11	KLAX	-0.28069097310639307	-0.4015137253619198	0.027862555758407213	-0.41720045847624493
12	KAST	-0.09771581190766547	-0.1814288034473644	0.33730877722621133	-0.16554735812710733
13	KSAN	-0.13669766968928868	-0.24542661161564794	0.19113210584940388	-0.381055812494781
14	KNSI	-0.15959598016653123	-0.25584803304233206	0.18881427717304297	-0.4081332495345018
15	KSFO	0.008121458524698857	0.01941770841605776	0.9188794198326552	-0.0977589861900659
16	KSIT	0.044372856051986306	0.05465003199329531	0.818996481156639	-0.2916801588826281
17	PYAK	-0.23111854748412167	-0.22870919065073975	0.2241161440290587	-0.08254251252100578
18	KOAK	0.09281972422219668	0.18052644734035617	0.3397578789571878	-0.09601753129331184
19	KOTH	0.13996846760985937	0.21153260918209188	0.2618041616161252	-0.1917235039428091
20	PADQ	-0.18104647598962437	-0.2693507349254919	0.15004692697418986	-0.31622819861170814
21	KVBG	-0.19089916285489314	-0.22488804027252843	0.24084126755675941	-0.3593766770399575
