	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.257923429088949	0.3272560694513157	0.0775192240601697	0.14441044554551621
1	CYAZ	0.02357647020005246	0.01493905293109465	0.9447645376317337	-0.1021673422820329
2	KACV	-0.07431871764911675	-0.08347705021344141	0.6609793783169625	-0.18801203487170598
3	PAHO	0.2044940833875632	0.2363601396369198	0.208573630796499	0.01542343547721232
4	KLGB	-0.1424026750339304	-0.18818076126828442	0.31932511601488694	-0.03693432534327605
5	KNUC	-0.294882845473681	-0.15901566341869672	0.4796719971952539	-0.38884097713380217
6	KNTD	-0.15928962591856397	-0.1352953742451691	0.4759428212389031	-0.33948355924381435
7	KNZY	0.187621492478823	0.2092728413470655	0.2670530617586573	0.05116661250609203
8	PACD	-0.1872933263431675	-0.2051128366835486	0.3253273996177247	-0.20366585186024017
9	PANT	-0.2700787452801079	-0.29875150524825794	0.17683690990849546	-0.05972891017191493
10	KMRY	-0.31997167725855735	-0.41245510654076756	0.02618340710237751	-0.25254767235518066
11	KLAX	-0.06514685117744629	-0.07590023026658513	0.6901630087590322	-0.12487569366173286
12	KAST	0.24952360022095976	0.21219753802335964	0.26027261426777487	-0.14898211555144492
13	KSAN	0.23721092223394144	0.2577393762103166	0.16910851749570027	-0.005968414429012161
14	KNSI	-0.07691395817520864	-0.07750270089019155	0.7008015534478256	-0.04573241267224343
15	KSFO	0.006140548255172291	0.007725260037857212	0.9676821043849158	0.19038518474401106
16	KSIT	0.15625810080170038	0.13171356998944214	0.5590287558290146	-0.3056588179573793
17	PYAK	-0.05986914991204725	-0.04228367213098425	0.8244265484016361	-0.25576986442851296
18	KOAK	0.041463371405208636	0.052661230681483026	0.7822616121673259	0.06589320551785059
19	KOTH	0.07274422888182268	0.07543215473874797	0.6919807863982912	-0.1702069166138358
20	PADQ	-0.12153029397100823	-0.08478848655557504	0.6559757653535471	-0.11167256247439104
21	KVBG	-0.012547927951958002	-0.01115459422791322	0.9568700696209871	-0.07991181775970388
