	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	0.1644149206097141	0.24335030330739787	0.28779566338713225	0.2619112966449124
1	CYAZ	-0.21393529517519638	-0.32287228027963366	0.08181461402752738	-0.20054107633204946
2	KACV	-0.12971867304356705	-0.19272119361597892	0.3075721034733525	-0.39714447576766404
3	PAHO	-0.36915715742500715	-0.6508127471831988	9.855058625641909e-05	0.10468993281654405
4	KLGB	-0.05182044638468121	-0.11871990176863391	0.5320752002514577	-0.13152657487227748
5	KNUC	0.07161090222636295	0.0956132695596898	0.6493717210833188	-0.32020073006650873
6	KNTD	-0.18605878743569051	-0.26147604843810773	0.16279609566123218	-0.1850225364688525
7	KNZY	-0.125840162862438	-0.20465281618239042	0.27799575181822167	-0.06690983555804003
8	PACD	-0.6635847529144018	-0.7118671752540148	1.0275591127160575e-05	-0.09655359505049957
9	PANT	-0.3895296941164339	-0.4543671805475888	0.011656877386873597	-0.351362076148874
10	KMRY	-0.0006206794044249148	-0.0009600554667855821	0.9959826759818191	-0.3975308664989121
11	KLAX	-0.09321638502280036	-0.16381581320768665	0.3870413900698034	-0.4270486786637858
12	KAST	-0.24500003086691777	-0.34311698840582644	0.063413838887298	-0.3220275646851506
13	KSAN	-0.06382679994206301	-0.11976488252500811	0.536036482342775	-0.14687821468183873
14	KNSI	0.27472539527574424	0.3674197101002225	0.13362381424815203	-0.09094283132597006
15	KSFO	-0.1052527023691774	-0.20286155697138508	0.28231490105927826	-0.3546412299119138
16	KSIT	-0.8617740302780409	-0.7196456300091202	7.392559428737879e-06	-0.10493675503104899
17	PYAK	-0.7481399551433704	-0.5681820058394936	0.001054965822107325	-0.003928918648241138
18	KOAK	0.012122160896584112	0.021281667176433785	0.9111216217035364	-0.2734396796539519
19	KOTH	-0.12772829761408933	-0.14543855814955095	0.4783835728428627	-0.23357387626913567
20	PADQ	-0.4420133061298081	-0.5394518826314573	0.002095384498606582	0.0967992425664032
21	KVBG	-0.07260027701787487	-0.09474250346315419	0.6249382495451465	-0.30573191045673825
