	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.025181163363780356	-0.03510675486138362	0.8799172120959571	-0.046882406220101244
1	CYAZ	0.023275413305231925	0.019621050697771356	0.9180327415138452	-0.2975284097115742
2	KACV	-0.14818199657426231	-0.10967266629223026	0.5639921342622072	-0.1766620239677227
3	PAHO	-0.4587621696772356	-0.5074549400147241	0.004205070871680965	0.16846992600223218
4	KLGB	-0.1409985675140075	-0.17502053814948934	0.3549339854168153	0.03274896445641106
5	KNUC	0.20699569682666977	0.14165366532966908	0.47212566524027477	-0.16915545014604855
6	KNTD	-0.03946232116107441	-0.025817019339251547	0.8922802790605661	-0.16172857237026425
7	KNZY	-0.41941859811752386	-0.38206436990546055	0.03720393362824106	-0.05220501407573723
8	PACD	-0.174328833044527	-0.16527884223028108	0.38275667633162536	-0.07168854168667343
9	PANT	-0.20114938858453227	-0.19039413054647022	0.31356150827917534	-0.383535383358634
10	KMRY	0.2210363970436517	0.23923730964701462	0.2029247067940435	-0.23330042355395783
11	KLAX	-0.11279314278323611	-0.12356312423760633	0.5153526891341143	-0.22929202373202034
12	KAST	-0.15222648015370285	-0.12851585138724028	0.49852323250224007	-0.1834481781353595
13	KSAN	-0.272141796230089	-0.28474463490944346	0.13435740815403474	-0.04574330656478272
14	KNSI	-0.08097170163221054	-0.04747882163362393	0.8469484278221715	-0.2173714209952259
15	KSFO	-0.007720991879055039	-0.00901910475086165	0.9622729685116174	0.03005648631039925
16	KSIT	-0.9940483586190776	-0.5931480693160383	0.0005513013384249732	-0.16987180349641973
17	PYAK	-0.6137805721063405	-0.3978818407137512	0.029444005955600813	-0.09696747678018883
18	KOAK	0.04152655272695506	0.04508751677445536	0.8129817614510633	-0.03478296369561414
19	KOTH	-0.22486787267075087	-0.16186860649441556	0.4105507341626843	-0.1322523999151733
20	PADQ	-0.425365366302575	-0.3693980923171162	0.04453754130975285	0.10231089309241113
21	KVBG	-0.049642105387094196	-0.05425608605280564	0.7758317072251687	-0.09972205857413516
