	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.07379088181081557	-0.18639441541908472	0.32402421159806416	0.09564249998407794
1	CYAZ	-0.21377479674049826	-0.37528841031400684	0.040995613854625385	-0.3148004348073165
2	KACV	-0.1658912889353588	-0.2822857343671873	0.13069318722022313	-0.29357922831991845
3	PAHO	0.01825788258352841	0.03834161914900128	0.8405766455448213	0.21753034997354684
4	KLGB	-0.27428639345210953	-0.4656089864818677	0.009515599621897105	-0.3619178533869703
5	KNUC	-0.3992759502038165	-0.4482801798807486	0.021630902322685625	-0.43406587025593973
6	KNTD	-0.3391086552346068	-0.41165236783566594	0.02381056226690204	-0.33972107467467316
7	KNZY	-0.220870698664857	-0.3796408492782458	0.03852625419701647	-0.3071864610745543
8	PACD	-0.41830400714364807	-0.5507180350274146	0.0035516005133072346	-0.39984391865126756
9	PANT	-0.6176761981226946	-0.672832777884059	0.0008311845592085641	-0.39697393562560934
10	KMRY	-0.31995707307727633	-0.4702169013473542	0.010052705571911812	-0.37174881275250765
11	KLAX	-0.3462420001387248	-0.5054931119059389	0.004379192438790793	-0.3990271576236903
12	KAST	-0.1164783450675918	-0.2183308605365087	0.24642211686775103	-0.13716419195386026
13	KSAN	-0.18047790396550578	-0.3337631320083715	0.07146607363897714	-0.349947962787988
14	KNSI	-0.29559178989329193	-0.5263802426715477	0.004009569842330707	-0.37788579157435365
15	KSFO	-0.0451890432045177	-0.11790161481183094	0.5349259708259118	-0.024903038414529635
16	KSIT	0.02398932239432297	0.03200736503882583	0.8934356517002294	-0.22679430466491085
17	PYAK	-0.26346045481983943	-0.2607728004795447	0.16397107750899373	-0.08001084883767681
18	KOAK	0.009447653702438778	0.021573621012617037	0.9099072166262545	0.00524029961725302
19	KOTH	-0.06514738549408924	-0.13905622327588849	0.463649377552536	-0.12004598934426186
20	PADQ	-0.12917681479566176	-0.18760991786552358	0.3208221497749221	-0.284336614851805
21	KVBG	-0.29054966047633485	-0.357853547227086	0.05665073052097683	-0.3227636729195169
