	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.5009765905961835	-0.5306301026654694	0.013332563609357636	0.44050603712430914
1	CYAZ	-0.08964767738368493	-0.07705795161308271	0.6856742519833419	0.04545864662959929
2	KACV	-0.22805193996369952	-0.1687760695674813	0.37262649600510966	-0.07996478989280323
3	PAHO	-0.42785774888128947	-0.4973241965535302	0.005172186888495188	0.3993336975987368
4	KLGB	-0.21589138885554576	-0.252258723576573	0.17867798051651365	-0.20025211910719348
5	KNUC	-0.11232170372933388	-0.06360913942761355	0.7526081155449269	-0.15251912564504047
6	KNTD	-0.20387790261026215	-0.14321760414913307	0.45024404879404567	-0.11531950828125213
7	KNZY	-0.23949998787054627	-0.220757182423768	0.24108031314406356	-0.1191439207437751
8	PACD	-0.6703324748290865	-0.4429270203226255	0.014236539457297514	0.19888452669757384
9	PANT	-0.06830301015774082	-0.07572692724820711	0.690835837056881	-0.09889729614277779
10	KMRY	-0.1912443581141623	-0.184818207452215	0.3282056850055787	-0.17678539848359612
11	KLAX	-0.02495704015830158	-0.018020645913509593	0.9246988238363525	-0.29390084099620234
12	KAST	-0.2430311791554839	-0.20299281982992307	0.28199694324625857	0.09189701182135918
13	KSAN	-0.1043948348100807	-0.1109682477809991	0.5593686248915002	-0.18847247433163666
14	KNSI	-0.0006173309181407286	-0.000605268289467703	0.997867072578703	-0.16840463662493527
15	KSFO	-0.17961561522018638	-0.2303372896597744	0.22074501608366148	-0.03355491009387321
16	KSIT	-0.7790463366173997	-0.5331186615696873	0.0024181542829208123	0.11958032943027497
17	PYAK	-0.8308774326694331	-0.45995969331324654	0.010546030364473335	0.11156795254026698
18	KOAK	-0.17063495211938337	-0.19794926190037063	0.2943790878374123	-0.05994489498054195
19	KOTH	-0.36654637062829376	-0.22895273316432999	0.23221865528389649	0.3221211859147561
20	PADQ	-0.2700345165709751	-0.20845854992051216	0.2689611114204968	0.29899103833007123
21	KVBG	-0.17956311559098162	-0.12666082057977887	0.5126408999274688	-0.09249545247622343
