	airports	slopes	r_val	p_val	PDO_r_val
0	PADK	-0.024712381298858534	-0.04771362149651222	0.8022965632266287	0.34057024276922004
1	CYAZ	0.12159675822104576	0.08842824917888181	0.6955587413819306	-0.10089906885315504
2	KACV	0.33293087376962854	0.24095446711024432	0.19960395904526518	-0.09282763168947147
3	PAHO	-0.15359081079393613	-0.21183618535561088	0.261104198343645	-0.49130420469807157
4	KLGB	-0.35686369030344905	-0.3099715981440296	0.095516557945948	-0.18453263646885495
5	KNUC	-0.9934130366074885	-0.5219035862620036	0.015235813705533827	-0.1180051196538876
6	KNTD	0.046058763758016145	0.030962616039712343	0.8709737100940094	-0.15339282014219338
7	KNZY	-0.009405448284360912	-0.006967782169355477	0.9708495358627267	-0.08999272615894405
8	PACD	0.0649510929229405	0.057921027197654615	0.7880592845040237	-0.11507267955911037
9	PANT	-0.16828825447021986	-0.1751773859510951	0.4355371089189971	-0.040201013237853245
10	KMRY	-0.07534979007703586	-0.05093330382533548	0.7930212584329435	-0.22605574821236132
11	KLAX	-0.11093659579387757	-0.07994390023943077	0.6745305871406133	-0.11099779666368374
12	KAST	-0.1204649194943399	-0.11173673656350679	0.5566343811804852	-0.09163628752052165
13	KSAN	-0.01224212964558521	-0.009408623316673827	0.9606448311679117	-0.10955889149719618
14	KNSI	-0.04816024473075248	-0.028466581525703	0.8856645411285018	-0.276295239673992
15	KSFO	-0.05205104837276846	-0.04668307804525777	0.8064856268119337	-0.17911352879607392
16	KSIT	0.4063218078374163	0.36284570230283325	0.10596448489925331	-0.02145234562494842
17	PYAK	0.0585491906363314	0.04513012572018984	0.8128081240843463	-0.045075386207795394
18	KOAK	-0.06067505593003255	-0.05258118916399416	0.7825846866412576	-0.20436487774283835
19	KOTH	-0.06423643350858839	-0.05691218748453188	0.7651555855920686	0.024336230429500675
20	PADQ	-0.302319160970084	-0.18243787940298062	0.3345827647611914	-0.092735471129933
21	KVBG	-0.22143252957138487	-0.11093952396491477	0.6058022480162834	-0.45911076484142704
